"URL","HTMLMatches","URLMatches","HC","T"
"http://www.ashevillenc.gov/departments/police/default.aspx?id=10428",0,0,2011-06-01 15:14:17,2011-07-29 19:04:29
"http://www.boe.ca.gov/news/pdf/l285.pdf",0,0,2011-07-15 18:54:02,2011-07-29 19:12:24
"http://www.boe.ca.gov/news/pdf/l285.pdf",0,0,2011-07-15 18:54:02,2011-07-29 19:13:06
"http://www.business.gov/start/green-business/green-guide.html",0,0,2009-02-25 15:55:53,2011-07-29 19:12:03
"http://www.business.gov/start/green-business/green-guide.html",0,0,2009-02-25 15:55:53,2011-07-29 19:16:30
"http://www.cancer.gov/espanol/recursos/hojas-informativas?cid=FBsp+sf1874816",0,0,2011-07-29 15:00:06,2011-07-29 19:15:52
"http://www.cancer.gov/ncicancerbulletin/072611/page6?cid=FBen+sf1887699",0,0,2011-07-29 09:30:40,2011-07-29 19:02:04
"http://www.cancer.gov/ncicancerbulletin/072611/page6?cid=FBen+sf1887699",0,0,2011-07-29 09:30:40,2011-07-29 19:02:04
"http://www.cancer.gov/ncicancerbulletin/072611/page6?cid=FBen+sf1887699",0,0,2011-07-29 09:30:40,2011-07-29 19:04:08
"http://www.cancer.gov/ncicancerbulletin/072611/page6?cid=FBen+sf1887699",0,0,2011-07-29 09:30:40,2011-07-29 19:02:04
"http://www.cancer.gov/ncicancerbulletin/072611/page9",0,0,2011-07-27 16:10:38,2011-07-29 19:17:25
"http://www.cdcr.ca.gov/cdcrstar/index.html",0,0,2009-07-23 14:55:50,2011-07-29 19:15:02
"http://www.cpsc.gov/cpscpub/prerel/prhtml11/11232.html",0,0,2011-05-27 08:19:42,2011-07-29 19:03:44
"http://www.defense.gov/News/NewsArticle.aspx?ID=64815",0,0,2011-07-26 16:30:54,2011-07-29 19:02:02
"http://www.defense.gov/News/NewsArticle.aspx?ID=64815",0,0,2011-07-26 16:30:54,2011-07-29 19:02:02
"http://www.defense.gov/News/NewsArticle.aspx?ID=64815",0,0,2011-07-26 16:30:54,2011-07-29 19:02:02
"http://www.defense.gov/News/NewsArticle.aspx?ID=64859#.TjMSjG1Dab4.twitter",0,0,2011-07-29 16:05:32,2011-07-29 19:17:55
"http://www.defenselink.mil/news/newsarticle.aspx?id=55188",0,0,2009-07-21 12:51:17,2011-07-29 19:04:44
"http://www.dnr.wa.gov/Publications/amp_rec_ahtanum_state_forest_and_surrounding_area.pdf",0,0,2011-07-29 19:00:30,2011-07-29 19:06:30
"http://www.dnr.wa.gov/Publications/amp_rec_ahtanum_state_forest_and_surrounding_area.pdf",0,0,2011-07-29 19:00:30,2011-07-29 19:16:39
"http://www.dot.gov/affairs/2011/dot8911.html",0,0,2011-07-18 08:47:31,2011-07-29 19:07:24
"http://www.ed.gov/blog/2011/07/new-webinar-offers-teachers-tools-to-teach-911/?utm_source=twitterfeed&utm_medium=twitter",0,0,2011-07-29 14:24:57,2011-07-29 19:14:09
"http://www.ed.gov/blog/2011/07/new-webinar-offers-teachers-tools-to-teach-911/?utm_source=twitterfeed&utm_medium=twitter",0,0,2011-07-29 14:24:57,2011-07-29 19:05:28
"http://www.epa.gov/airquality/oilandgas/actions.html",0,0,2011-07-28 14:17:05,2011-07-29 18:59:48
"http://www.epa.gov/airquality/oilandgas/actions.html",0,0,2011-07-28 14:17:05,2011-07-29 18:59:48
"http://www.epa.gov/airquality/oilandgas/actions.html",0,0,2011-07-28 14:17:05,2011-07-29 18:59:48
"http://www.epa.gov/greenpower/toplists/top20onsite.htm",0,0,2011-07-25 19:29:44,2011-07-29 19:11:01
"http://www.epa.gov/planandbudget/annualplan/fy2012.html",0,0,2011-02-14 14:19:30,2011-07-29 19:09:48
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:07:40
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:05:38
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:08:59
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:16:46
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:09:03
"http://www.epa.gov/yellowstoneriverspill/",0,0,2011-07-07 16:06:32,2011-07-29 19:08:28
"http://www.ers.usda.gov/ConferenceCenter/FANRP/FANRSept2011/",0,0,2011-07-29 15:40:05,2011-07-29 19:14:40
"http://www.fbi.gov/news/podcasts/thisweek/weapons-of-mass-destruction-directorate-fifth-anniversary/view?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 15:18:01,2011-07-29 19:14:02
"http://www.fbi.gov/news/podcasts/thisweek/weapons-of-mass-destruction-directorate-fifth-anniversary/view?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 15:18:01,2011-07-29 19:06:55
"http://www.fbi.gov/news/podcasts/thisweek/weapons-of-mass-destruction-directorate-fifth-anniversary/view?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 15:18:01,2011-07-29 19:00:19
"http://www.fbi.gov/news/podcasts/thisweek/weapons-of-mass-destruction-directorate-fifth-anniversary/view?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 15:18:01,2011-07-29 19:00:19
"http://www.fbi.gov/news/podcasts/thisweek/weapons-of-mass-destruction-directorate-fifth-anniversary/view?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 15:18:01,2011-07-29 19:00:19
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:01:54
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:28
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:01:54
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:01
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:01
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:01
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:28
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:00:28
"http://www.fbi.gov/news/pressrel/press-releases/fbis-top-ten-news-stories-for-the-week-ending-july-29-2011?utm_medium=twitter&utm_source=twitterfeed",0,0,2011-07-29 16:00:58,2011-07-29 19:01:54
"http://www.fbi.gov/wanted/kidnap/celina-cass/view",0,0,2011-07-29 18:21:31,2011-07-29 19:06:34
"http://www.fbi.gov/washingtondc/press-releases/2011/maryland-woman-sentenced-for-stealing-more-than-30-000-in-checks-from-d.c.-government-office",0,0,2011-07-29 15:00:27,2011-07-29 19:02:51
"http://www.fbi.gov/washingtondc/press-releases/2011/maryland-woman-sentenced-for-stealing-more-than-30-000-in-checks-from-d.c.-government-office?utm_source=twitterfeed&utm_medium=twitter",0,0,2011-07-29 13:14:45,2011-07-29 19:06:15
"http://www.fbi.gov/washingtondc/press-releases/2011/montgomery-county-man-pleads-guilty-to-sex-trafficking-of-juvenile",0,0,2011-07-29 15:00:27,2011-07-29 19:10:39
"http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm265847.htm",0,0,2011-07-29 09:25:53,2011-07-29 19:14:51
"http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm265847.htm",0,0,2011-07-29 09:25:53,2011-07-29 19:17:14
"http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm265908.htm",0,0,2011-07-29 17:58:54,2011-07-29 19:07:36
"http://www.fdic.gov/bank/individual/failed/banklist.html",0,0,2008-10-17 22:16:31,2011-07-29 19:16:47
"http://www.fdic.gov/BANK/INDIVIDUAL/FAILED/heritagebank_P_and_A.pdf",0,0,2009-11-24 22:00:32,2011-07-29 19:03:40
"http://www.fdic.gov/BANK/INDIVIDUAL/FAILED/heritagebank.html",0,0,2009-11-24 22:10:25,2011-07-29 19:00:49
"http://www.fdic.gov/BANK/INDIVIDUAL/FAILED/heritagebank.html",0,0,2009-11-24 22:10:25,2011-07-29 19:00:49
"http://www.fdic.gov/BANK/INDIVIDUAL/FAILED/heritagebank.html",0,0,2009-11-24 22:10:25,2011-07-29 19:00:49
"http://www.fema.gov/news/newsrelease.fema?id=56902",0,0,2011-07-28 01:28:56,2011-07-29 19:16:38
"http://www.fema.gov/plan/prevent/howto/index.shtm?sm=twitter&date=072911",0,0,2011-07-28 11:14:40,2011-07-29 19:12:42
"http://www.fta.dot.gov/funding/grants/about_FTA_12809.html",0,0,2011-07-26 15:36:20,2011-07-29 19:00:05
"http://www.fta.dot.gov/funding/grants/about_FTA_12809.html",0,0,2011-07-26 15:36:20,2011-07-29 19:00:05
"http://www.fta.dot.gov/funding/grants/about_FTA_12809.html",0,0,2011-07-26 15:36:20,2011-07-29 19:00:05
"http://www.hpc.ncep.noaa.gov/nationalfloodoutlook/",0,0,2011-07-28 15:02:23,2011-07-29 19:10:38
"http://www.hpc.ncep.noaa.gov/nationalfloodoutlook/",0,0,2011-07-28 15:02:23,2011-07-29 19:11:08
"http://www.hpc.ncep.noaa.gov/nationalfloodoutlook/",0,0,2011-07-28 15:02:23,2011-07-29 19:08:58
"http://www.in.gov/fssa/files/MedicaidOversightpresentation082108.pdf",0,0,2011-07-29 18:32:49,2011-07-29 19:08:50
"http://www.irs.gov/newsroom/article/0,,id=242812,00.html",0,0,2011-07-27 17:24:42,2011-07-29 19:07:12
"http://www.its.dot.gov/press/2011/row_welcome.htm",0,0,2011-05-13 11:31:47,2011-07-29 19:17:10
"http://www.jpl.nasa.gov/images/earth/volcano/erebus-browse.jpg",0,0,2011-02-28 04:53:59,2011-07-29 19:08:40
"http://www.jpl.nasa.gov/images/earth/volcano/erebus-browse.jpg",0,0,2011-02-28 04:53:59,2011-07-29 19:11:45
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-214",0,0,2011-07-18 18:25:33,2011-07-29 19:13:08
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-230",0,0,2011-07-27 16:50:18,2011-07-29 19:05:06
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-230",0,0,2011-07-28 08:59:26,2011-07-29 19:10:17
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:03:44
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:13:24
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:00:05
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:00:05
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:17:12
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:08:24
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:07:36
"http://www.jpl.nasa.gov/news/news.cfm?release=2011-232",0,0,2011-07-28 21:03:49,2011-07-29 19:00:05
"http://www.kingcounty.gov/environment/dnrp/newsroom/newsreleases/2011/july/0729Fun-at-parks.aspx",0,0,2011-07-29 19:14:55,2011-07-29 19:16:59
"http://www.kingcounty.gov/environment/dnrp/newsroom/newsreleases/2011/july/0729Fun-at-parks.aspx",0,0,2011-07-29 19:14:55,2011-07-29 19:16:59
"http://www.kingcounty.gov/environment/dnrp/newsroom/newsreleases/2011/july/0729Fun-at-parks.aspx",0,0,2011-07-29 19:14:55,2011-07-29 19:16:59
"http://www.kingcounty.gov/environment/dnrp/newsroom/newsreleases/2011/july/0729Fun-at-parks.aspx",0,0,2011-07-29 19:14:55,2011-07-29 19:17:00
"http://www.listo.gov/america/beinformed/earthquakes.html",0,0,2010-02-27 18:28:31,2011-07-29 19:13:36
"http://www.listo.gov/america/beinformed/earthquakes.html",0,0,2010-02-27 18:28:31,2011-07-29 19:13:15
"http://www.loc.gov/today/pr/2011/11-139.html?utm_source=twitterfeed&utm_medium=twitter",0,0,2011-07-26 19:16:47,2011-07-29 19:09:52
"http://www.mass.gov/?pageID=eopspressrelease&L=3&L0=Home&L1=Public+Safety+Agencies&L2=Massachusetts+State+Police&sid=Eeops&b=pressrelease&f=2011_msp_pr_2011_Jun_29_State_Police_Arrest_Wanted_Man_After_Lengthy_Search&csid=Eeops",0,0,2011-07-29 17:16:00,2011-07-29 19:10:39
"http://www.mass.gov/?pageID=eopspressrelease&L=3&L0=Home&L1=Public+Safety+Agencies&L2=Massachusetts+State+Police&sid=Eeops&b=pressrelease&f=2011_msp_pr_2011_Jun_29_State_Police_Arrest_Wanted_Man_After_Lengthy_Search&csid=Eeops",0,0,2011-07-29 17:16:00,2011-07-29 19:08:23
"http://www.michigan.gov/mdard/0,1607,7-125-1572_3628-241157--,00.html",0,0,2011-07-19 12:46:26,2011-07-29 19:03:45
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:10:46
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:00:57
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:04:12
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:00:57
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:00:57
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html",0,0,2011-07-28 11:57:00,2011-07-29 19:13:12
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html#.TjIC_OGN1OY.twitter",0,0,2011-07-28 20:46:52,2011-07-29 19:03:33
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html#.TjIC_OGN1OY.twitter",0,0,2011-07-28 20:46:52,2011-07-29 19:09:18
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html#.TjIC_OGN1OY.twitter",0,0,2011-07-28 20:46:52,2011-07-29 19:04:14
"http://www.nasa.gov/audience/forkids/kidsclub/text/Elmo-visits-NASA.html#.TjIC_OGN1OY.twitter",0,0,2011-07-28 20:46:52,2011-07-29 19:10:40
"http://www.nasa.gov/centers/dryden/status_reports/king_air_equiped_with_ams.html",0,0,2011-07-29 11:24:06,2011-07-29 19:12:32
"http://www.nasa.gov/centers/dryden/status_reports/king_air_equiped_with_ams.html",0,0,2011-07-29 11:24:06,2011-07-29 19:12:13
"http://www.nasa.gov/centers/dryden/status_reports/king_air_equiped_with_ams.html",0,0,2011-07-29 11:24:06,2011-07-29 19:12:13
"http://www.nasa.gov/centers/dryden/status_reports/king_air_equiped_with_ams.html",0,0,2011-07-29 11:24:06,2011-07-29 19:09:18
"http://www.nasa.gov/centers/dryden/status_reports/king_air_equiped_with_ams.html",0,0,2011-07-29 11:24:06,2011-07-29 19:12:12
"http://www.nasa.gov/connect/tweetup/tweetup_ksc_09-07-2011.html",0,0,2011-07-22 17:06:37,2011-07-29 19:05:28
"http://www.nasa.gov/mission_pages/chandra/news/H-11-248.html",0,0,2011-07-27 10:09:19,2011-07-29 19:06:48
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:02:10
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:05:31
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:10:46
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:02:10
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:16:29
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:04:18
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:14:39
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:05:21
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:16:08
"http://www.nasa.gov/mission_pages/dawn/news/dawn20110728.html",0,0,2011-07-29 08:02:24,2011-07-29 19:02:10
"http://www.nasa.gov/mission_pages/juno/main/index.html",0,0,2010-01-13 07:55:56,2011-07-29 19:05:03
"http://www.nasa.gov/mission_pages/shuttle/behindscenes/sheltons.html",0,0,2009-05-22 10:43:35,2011-07-29 19:15:47
"http://www.nasa.gov/mission_pages/shuttle/shuttlemissions/sts135/launch/sts-135_mission-overview.html",0,0,2011-07-28 11:29:58,2011-07-29 19:09:27
"http://www.nasa.gov/mission_pages/shuttle/shuttlemissions/sts135/multimedia/gallery/fd12atlantis2.html?utm_source=twitterfeed&utm_medium=facebook",0,0,2011-07-21 05:57:51,2011-07-29 19:10:15
"http://www.nasa.gov/mission_pages/shuttle/shuttlemissions/sts135/multimedia/gallery/opf2.html?utm_source=twitterfeed&utm_medium=facebook",0,0,2011-07-25 11:56:34,2011-07-29 19:06:24
"http://www.nasa.gov/mission_pages/WISE/news/wise20110727.html",0,0,2011-07-29 11:23:25,2011-07-29 19:05:53
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2021.html",0,0,2011-07-27 11:18:30,2011-07-29 19:04:57
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:02:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:00:13
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:02:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:02:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:00:13
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2022.html",0,0,2011-07-28 09:11:29,2011-07-29 19:00:13
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:26
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:19
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:27
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:22
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:06:24
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:28
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:10
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:02:03
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:06:25
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:06:24
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:03:03
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:11:30
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:14:58
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:02:03
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:13:31
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:28
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:27
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:15:00
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:28
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:05:07
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:05:42
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:26
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:12:16
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:38
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:19
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 13:41:03,2011-07-29 19:06:15
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:32
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:27
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:02:03
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:06:03
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:32
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:31
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:19
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:11:29
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:13
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:16:05
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:01:26
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:12:01
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 18:59:51
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:11:29
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html",0,0,2011-07-29 09:43:57,2011-07-29 19:17:36
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html#.TjM9YnS2dBg.twitter",0,0,2011-07-29 19:08:18,2011-07-29 19:10:20
"http://www.nasa.gov/multimedia/imagegallery/image_feature_2023.html#.TjM9YnS2dBg.twitter",0,0,2011-07-29 19:08:18,2011-07-29 19:10:23
"http://www.nasa.gov/multimedia/videogallery/index.html?media_id=102483531",0,0,2011-07-21 06:41:55,2011-07-29 19:12:45
"http://www.nasa.gov/multimedia/videogallery/index.html?media_id=103550791",0,0,2011-07-27 16:49:38,2011-07-29 19:18:15
"http://www.nasa.gov/multimedia/videogallery/index.html?media_id=93985151",0,0,2011-06-09 21:20:41,2011-07-29 18:59:47
"http://www.nasa.gov/multimedia/videogallery/index.html?media_id=93985151",0,0,2011-06-09 21:20:41,2011-07-29 18:59:47
"http://www.nasa.gov/topics/technology/features/webb-eyes.html",0,0,2011-07-28 14:09:54,2011-07-29 19:00:43
"http://www.nasa.gov/topics/technology/features/webb-eyes.html",0,0,2011-07-28 14:09:54,2011-07-29 19:00:43
"http://www.nasa.gov/topics/technology/features/webb-eyes.html",0,0,2011-07-28 14:09:54,2011-07-29 19:00:43
"http://www.nasa.gov/topics/universe/features/universe20110722.html",0,0,2011-07-22 13:26:29,2011-07-29 19:13:31
"http://www.navy.com/?youtubebkg",0,0,2011-05-11 16:38:51,2011-07-29 19:11:26
"http://www.navy.mil/management/photodb/thumbnails/thumb_080507-N-5025C-003.jpg",0,0,2011-05-07 07:23:39,2011-07-29 19:13:13
"http://www.navy.mil/search/display.asp?story_id=61045",0,0,2011-07-29 09:31:16,2011-07-29 19:12:25
"http://www.navy.mil/view_single.asp?id=104902",0,0,2011-07-28 11:58:09,2011-07-29 19:01:49
"http://www.navy.mil/view_single.asp?id=104902",0,0,2011-07-28 11:58:09,2011-07-29 19:01:49
"http://www.navy.mil/view_single.asp?id=104902",0,0,2011-07-28 11:58:09,2011-07-29 19:01:49
"http://www.ncbi.nlm.nih.gov/pubmed/16406760",0,0,2011-07-29 04:39:47,2011-07-29 19:17:24
"http://www.ncbi.nlm.nih.gov/pubmed/21527487?dopt=Abstract",0,0,2011-07-29 19:04:49,2011-07-29 19:12:11
